ID,Product_Type,Raw_Material_Usage_kg,Energy_Consumption_kWh,Waste_Generated_kg,Transport_Distance_km,CO2_Emissions_kg,Manufacturing_Energy_kWh,Renewable_Energy_%,Cost_$,Delivery_Time_days,Sustainability_Score
530,Food,74.0102004365103,479.777230168245,37.83560262739618,4757.610822676604,599.6147272933549,235.33746352843653,23.565239101634837,4161.480331630315,3,30.34
531,Apparel,44.60240398085286,419.53922714760193,40.34710152593402,208.12412854322514,128.44355013351333,765.5212992488703,25.019537406499488,804.5150770280028,7,50.91
532,Apparel,160.04271635707104,50.70429733616281,26.382395253826616,4914.354234054589,196.79478849099303,386.0896935896538,61.670552838918276,4534.868033836687,10,65.31
533,Apparel,135.15447734516647,336.38061658253315,7.875901391482235,522.0474814120337,467.5847946842537,426.6782090816049,23.239708742871805,4348.306890855474,7,45.75
534,Food,104.6571861260964,73.01092164894533,33.88671619560475,4090.4952184169306,534.9371247791192,136.89685289740729,50.144423472368366,2429.997269308381,6,50.61
535,Automotive,115.51907467814993,165.92324915017485,31.40321546754656,1473.6402875019212,295.8527879462978,126.29636068078642,25.06706743506676,3772.967380659155,2,43.55
536,Food,146.64833787173012,76.78611515649726,37.370406172755274,747.6803229939716,350.63427433069535,602.0270129327304,70.3137465058785,3173.3363543271357,8,63.34
537,Automotive,53.40640085294676,321.70795382722446,9.32416929648603,2255.292634597791,132.61866924313642,476.6662648847779,75.9529818142747,4054.7630832211753,1,82.16
538,Automotive,199.30344405078097,358.9654610716731,10.553784795114172,3255.3872392933063,338.058794652038,456.0941889513867,46.294508245956834,2272.664483772378,13,64.24
539,Apparel,195.2107008078888,101.5194371296573,44.630066343747096,1966.6640406150275,968.2305174115169,270.1871712958681,34.66162189464248,3971.88072437288,1,22.49
540,Pharmaceutical,133.561880405918,222.72749737024077,37.74891212415147,367.3705005852249,947.4720125888576,621.3255121409455,26.38404425122494,2419.79272191271,6,24.83
541,Electronics,47.91306567653758,255.30642902999392,45.50319594631582,3037.359584327711,368.13437563013576,217.76560537594432,13.484670106613063,4716.63578164541,5,28.06
542,Apparel,139.24336606194535,216.07385979241246,38.17705073703211,4521.776052942306,592.3112394648235,232.95432056271403,28.795005333824676,2534.5860839607085,9,36.29
543,Apparel,23.71769770604341,104.46125021833687,30.260609993524792,1977.7552931415332,914.1156215553971,422.4985199437928,55.796504596172255,2420.5725052819016,13,43.53
544,Pharmaceutical,15.823975419103153,238.52650558436395,33.05250411436581,1160.0306103910525,55.87463150885184,300.3959034783586,47.35318519164476,3968.344935504861,12,60.84
545,Electronics,58.9597488171306,388.0301215137882,44.567268273060485,2268.6289950707956,820.1493918207123,273.22408686320244,76.08288947966491,4143.572920452022,7,47.32
546,Food,97.8983617804701,81.95344903996497,29.361530971085084,336.97728413902627,950.951075149473,551.6663511873321,37.73940837441904,2861.5477487416197,2,32.87
547,Food,174.9717760275923,86.08100633685655,31.987174892090984,4120.389163953347,136.7594476168792,555.6802216529811,58.570433962987615,1063.029504776362,13,70.26
548,Apparel,148.16212325559852,209.6470813261929,8.667359084176429,4149.0699736559145,203.375301731275,677.1619488599505,44.2525923232585,2445.2395085963817,12,67.67
549,Electronics,151.1142390279964,473.7765702285163,24.222139785689034,2981.202270805179,962.7089876327876,392.39599688108314,45.880335114694816,4846.748013966457,7,34.68
550,Apparel,90.84373354513431,350.85769102531134,36.10345848594685,1830.2041557981086,560.6631364583291,151.15956371830515,28.744202022288224,3814.3337265880887,3,35.48
551,Automotive,75.72764858392296,355.4014805026542,14.276192217501904,4018.9384857843384,63.48680274813752,291.5664694450204,41.84655437893998,4093.5804986198345,1,65.12
552,Apparel,80.49736496707452,212.86399587703923,10.910454845702212,2817.9664214629993,294.7503988253527,786.0038242377718,42.95494979088951,357.5623943323526,11,67.56
553,Apparel,197.65341710985098,317.1473560438423,16.377513602996363,4147.068311895079,477.44649055541663,517.3810026628914,59.464976522425374,2445.7254206439675,8,63.97
554,Food,17.62074636837167,54.55903281248452,12.833530771648839,3194.148083656801,708.2634654735293,596.8159593607143,75.84479994302797,3303.7814415562657,14,64.93
555,Food,174.73598426326524,336.243220884294,11.530719214783396,3943.586818742707,746.5023592299596,105.15048073779018,33.0524894237753,4184.156881414759,12,41.15
556,Food,119.94832762875475,460.97912640930656,21.81769130053626,3032.9586667670237,995.6504372791833,462.7440125277646,12.954032800690891,436.5135371973031,3,27.01
557,Automotive,93.33692964602218,325.6580607551686,45.48408718029317,2129.2912342567643,323.1356394145711,126.27006027226219,44.74065878504478,4291.706651080991,11,45.9
558,Food,147.79895547887594,443.1643670598553,25.845922690197195,4793.934713638074,561.3090967750516,498.4611484640136,48.1122932504418,2832.324496361176,8,51.21
559,Electronics,102.46709887069355,375.7878749597422,10.208098659950828,2751.4577419063394,556.6573704666248,744.5395947452528,21.79083857923407,1147.1070587650877,7,47.82
560,Pharmaceutical,175.9504152355155,104.2512873816606,4.77161179966283,3064.938640848638,435.3629964748756,777.8933913502855,63.23252243932467,1722.82503895856,12,73.2
561,Electronics,181.1333541621391,456.1039882786288,35.111651111758334,1180.3894331322713,210.70379915029918,478.38687277224693,78.94503759090442,1553.2618484074917,2,76.0
562,Electronics,90.12697610595653,79.8997299600987,19.757139457383005,3165.688868193655,978.5837350246504,420.74336367655116,76.20423019059227,2748.1233645846837,13,55.35
563,Food,62.5972814746598,290.2853626464937,41.2697163826826,2900.8774824664247,860.6513273332567,761.5119659739458,23.797422717655653,448.09126357343274,14,28.68
564,Pharmaceutical,122.54656243273882,113.96170570705596,33.31602766339774,1005.7081499404222,523.4163768795254,571.5268823976866,71.27542679305324,960.973560799633,14,64.69
565,Pharmaceutical,183.34903566717128,55.26797482890683,40.01583107652706,391.9767770304042,623.0831515498284,145.42949567688663,59.31455454881793,4100.926608203756,1,46.76
566,Pharmaceutical,50.02581591107665,239.91541705743757,14.325355931503989,3061.3606666023784,265.8980008816792,426.0079043672483,41.76925946648381,836.4991555846931,7,65.5
567,Automotive,128.36365087706173,182.76831844437032,34.92558720059185,3842.0921198165706,566.5977168721596,268.17151292501273,47.84276960273103,1320.3020933990094,13,50.31
568,Food,129.9964418175789,268.70022220892133,13.93903724999222,2664.6667175178404,710.221626465402,428.8630250140771,69.47201224877207,2376.178906899955,1,63.1
569,Pharmaceutical,149.29147425890338,309.73994903054785,47.014355493064286,1211.185864066264,539.4086769672593,418.8259004044532,43.60944577468612,2682.1802629439862,6,41.45
570,Automotive,34.997860174179365,69.68258253902631,32.18233979513535,3365.957685795871,990.7709120556942,507.5013619703194,36.124515837358885,3865.3303021479614,13,27.74
571,Apparel,146.0067432895968,105.35148280568554,16.901078208591763,492.518060387051,630.7745734353399,349.7393432444759,44.527324511819,2347.195647997701,11,51.89
572,Apparel,182.7161789264718,301.38907840269144,14.20608125232136,2264.9851535295775,402.4250269625606,214.98931461914964,50.53908628245344,3991.3501809705863,10,59.53
573,Automotive,44.13979068534597,204.4253089276962,10.355402668510532,900.497116152259,783.5444262350462,452.6036042129694,23.23543576448442,3168.062273818196,11,37.63
574,Automotive,55.133231735536754,378.1280693972516,35.037406985792664,1003.8493501934284,211.93938600255996,681.1420190420334,73.06354111868934,742.8787492343478,10,74.67
575,Food,194.56506786791152,343.53124186637285,11.717065036898438,1091.240350875198,415.2900230209532,564.8085596473215,57.193086418072966,950.3909042856252,8,69.55
576,Food,44.38562101480306,430.52196334545806,30.169860030446962,1994.8645795154916,379.61100285870657,336.85750614765107,54.32882421362422,2297.7618821589,7,59.11
577,Apparel,172.33316774022003,361.6217720011514,13.96711631934251,350.63600753994837,460.2167403523884,754.8661159312,16.96473583264467,2105.06908682739,4,44.88
578,Pharmaceutical,103.53279272512661,243.46898482556665,33.43647829489956,2049.187860552581,792.69083463229,738.5452998744275,52.29217567208143,3769.012494259014,1,41.45
579,Apparel,56.973904136603636,352.83498007749455,40.932046698486424,2607.366490862034,509.9643805552371,246.54387956886913,18.467246356694464,2987.538271027289,1,31.59
580,Pharmaceutical,175.44248124177716,173.92152841493834,39.123236914088004,2468.1419963349936,804.3137277526646,127.59230958425408,15.508837263677933,2063.0387888107966,4,23.85
581,Pharmaceutical,94.60799845050644,187.8410744501957,38.2817152156083,1975.6420919748987,597.6644579828726,618.9160958455336,46.91176269496753,1019.649360561851,5,48.17
582,Food,107.81529724664114,405.043321964357,10.198397878920352,4211.8183795466875,374.96596292467757,679.3271829444072,38.19498738325465,1288.8180911623767,12,61.19
583,Electronics,78.25434018595548,250.88878238071197,5.330862402241417,812.1007928604702,819.4798064992988,777.5051961659487,51.216718910935626,2962.4048886514834,7,52.97
584,Electronics,122.66066177263622,409.27115323325864,35.24849259588189,2577.9140445287326,276.375187025437,722.8854758618176,16.245551764006702,2232.506263519004,14,41.27
585,Automotive,41.06953579115432,420.0900681507253,19.049013475923214,404.002943087116,263.16383080980575,520.3743377444904,40.16881439930809,2671.652042531226,4,59.23
586,Food,84.30549196383454,435.9030519475777,22.184965093764017,448.66282650175776,529.277777852094,471.03663744866657,22.23507005316106,1019.2516894507216,10,44.33
587,Pharmaceutical,194.18834124370463,462.4858561285433,2.526305546876162,2911.942663417772,297.80678366398445,119.4887358838104,79.09700601468816,3381.950011253916,14,82.84
588,Electronics,59.04535221321423,243.9433492309833,13.71924601447741,2873.4902819503227,58.6326832036555,272.65951279134447,49.280514870462206,4292.185956108642,12,68.81
589,Pharmaceutical,134.7799662628455,193.49006824451249,2.650143789848737,4402.3642129378395,665.8826509338614,421.7303262130485,58.12058026586071,1438.1096325771227,1,65.15
590,Electronics,71.78611220269202,311.98943596735126,44.080102857461135,2833.5810107343586,535.5391303987781,539.9527300584975,32.779279647782545,2559.2682839927675,11,37.57
591,Electronics,156.95989388045413,217.0275905469324,12.926437477707994,4802.975999983766,473.2419237685031,490.07628332288743,16.63172403455409,4882.531179300328,10,39.18
592,Electronics,34.865995536486466,320.48337506010483,28.309521309077393,338.60475715965583,968.6200888873996,619.8451927771833,78.31096039484757,1799.5603546434927,7,55.17
593,Food,194.2659985649235,367.51363818972106,2.90998671239539,580.2376554256311,592.639224764768,295.8368516209286,30.038132476822824,3056.222455634054,2,49.96
594,Apparel,96.22001286289145,359.7822583214616,33.67552217397724,315.9227216948688,870.2599988999153,495.46682535673125,39.6665729621502,632.939360961173,13,38.99
595,Pharmaceutical,54.84958803582815,218.5487991590546,16.8283399419506,1007.8565666343461,182.47772439490217,161.69957037355448,55.49047451918025,3108.8720119013274,11,69.32
596,Food,23.964381992702407,125.08709076443877,44.998040160925626,2752.2235436142228,590.7461399729563,389.5658665082449,11.72881083802779,630.232511862166,2,28.88
597,Food,42.25400196663274,243.7382023079934,44.517791257767755,3263.3036889943974,874.5806453943577,625.1125830682207,66.71813913621008,4804.330089554346,8,39.71
598,Food,108.75705022564335,114.16736483685894,16.93924029972564,323.3672739484771,603.9504694159031,585.3805974003308,47.56047330200342,3635.1807299470947,12,51.62
599,Food,74.0306035219444,450.54366583271377,45.147083888832924,4735.257360243437,732.1134692206515,793.4499160205253,29.47520309481755,3983.1669830513906,10,26.75
600,Food,167.4878395176958,205.64485733203583,49.811726001440164,4226.610345586867,403.441389421597,294.52378819142916,14.312558970472846,3579.700931703857,10,27.97
601,Automotive,91.86862949574312,119.5068862504957,41.445367542073456,1553.4011625697563,137.82704118521326,448.7325094217854,21.374889083210903,3030.6993731670354,10,43.91
602,Pharmaceutical,57.25571179164968,61.45149195758789,42.39869604000622,478.218898109693,485.00528037071786,330.67128964179767,72.65237011974058,2359.5813492104257,5,60.1
603,Food,127.25754745476571,340.6200738289179,13.201428069345406,932.4466587733806,424.7554212969147,408.4221798414223,58.02169567551237,4320.192222853099,10,62.35
604,Pharmaceutical,144.2876712082347,336.60604285463444,29.25841754403006,722.0276273993661,873.70717326,699.8650909085717,27.493120514582287,4792.811204206702,2,26.25
605,Automotive,41.737962501180476,203.27187496158126,4.295539784401025,704.0905185648396,281.79553723484867,578.9463526319406,14.592053546152068,2595.3736299395905,5,51.93
606,Automotive,41.84765109478036,82.27034998144296,5.650978904261816,2640.9522744620963,968.3975161583527,717.7088339433072,58.343071867064545,4671.368235945258,8,48.52
607,Pharmaceutical,16.967571117373165,234.3330027028544,49.94573798963124,1304.6524682176614,960.2312138142713,242.45777583232052,50.06854081774356,2999.997967944884,6,30.25
608,Electronics,149.9163828624717,190.0478727785271,17.005323221869634,1854.884610992808,285.2500609178668,711.3527824890066,38.31636671207645,2784.244097102879,3,58.23
609,Apparel,136.12286024814296,354.70428788075424,37.66101169039347,4948.57613358318,380.6493577034545,141.8335919248691,35.452801443304466,2381.517118185712,8,46.48
610,Electronics,100.17986639246463,322.60066225371065,40.52658759831401,3453.139819734189,900.7779538301908,722.0194963060067,25.17699931503758,1204.5812553445753,14,26.95
611,Electronics,170.39238530414747,214.067177688893,43.04314027935423,4750.005268530306,968.2911098513022,330.3516456225095,56.87278795762624,217.8543719266841,9,41.73
612,Electronics,163.0773290605101,148.05164941474555,49.88378657270567,798.5271196622664,471.2671476942418,320.21134338984655,77.94676194557094,1359.2298889090941,5,62.16
613,Food,121.2173292353829,494.61618477001633,12.833327777586524,1972.4834266795895,354.9471933588529,458.4620036890648,22.300067208577808,2646.671223697113,13,50.07
614,Automotive,174.97154329751913,254.3007295382517,2.977190516125286,2818.185836083536,549.789312588965,758.4831314062623,51.79816340108523,2023.8077708468122,2,64.17
615,Electronics,49.109829906985965,359.72340610110666,21.14838438173471,476.11450325481627,703.380746047448,133.44695527698377,39.692953902218335,2352.729094412642,2,45.58
616,Automotive,31.264727685568296,113.24883541026236,7.373952821618401,120.51847377699355,309.8007896062308,346.5616825495217,41.268210522126545,4907.111453907438,7,58.58
617,Pharmaceutical,61.25242618822803,268.51536484672897,2.098868568940701,3385.128235604896,749.6495158881191,699.6003920783351,27.79030960894701,1881.3073792127725,1,46.8
618,Apparel,20.84650265696982,62.39152394125947,18.660914529932818,3244.915632327033,99.07448925890898,377.23813420482674,67.75944129629934,2370.478108928518,10,78.7
619,Pharmaceutical,110.92221032019609,277.4548030597025,39.40317430268659,2112.865168998098,96.82976812619562,239.4098283179469,43.96789229030688,840.8746464935339,12,61.64
620,Pharmaceutical,187.95508153604268,483.80783320296604,28.742853870028473,2499.25597255696,416.97331988826795,397.3559269319882,48.03840965387849,430.19711569754065,2,59.15
621,Food,17.475272727016833,222.8930208436101,16.326121471307346,2135.670702901239,385.79953245768456,369.88675104416853,31.333263895812802,3921.965670043974,10,49.72
622,Apparel,33.200883661905095,67.54820565871022,33.062758269143266,217.6247197399554,349.8515545987947,740.7913410266924,22.72659259668648,2939.2792403454973,4,41.76
623,Pharmaceutical,95.9178153738527,63.93010591370459,12.368890835131726,1743.3208704655658,516.4687745354645,633.3540630201679,16.013727174197435,3851.383069010696,1,39.86
624,Pharmaceutical,187.43625333030192,224.59404197609126,1.7046908575321662,967.7030514467202,354.69690319599266,453.5808890208044,59.98833986474411,919.3414346554479,4,76.83
625,Apparel,70.0696599455826,122.01122140843732,38.45331593538494,582.2785265967068,232.64502254468732,791.8593967050998,23.736399718149894,2944.7781016769163,13,43.62
626,Apparel,106.37461365079456,60.50844334768366,31.563411158336447,4787.930126057814,343.99607163417085,425.6942718931463,58.305274793215844,1417.4838768386026,12,63.37
627,Pharmaceutical,17.8988432195745,390.29612627757956,38.35282860054704,3036.8626527066117,976.1590591697232,140.76648157419265,37.32635122328677,1294.6967211200956,11,31.45
628,Apparel,38.185208182796885,256.3353539968508,2.9079628176956147,3670.4157927593533,440.5577461451062,283.59202527048944,39.1042360692756,255.32486745432922,13,64.66
629,Pharmaceutical,197.4597233621809,180.16014738769454,42.018861763701956,1645.2823420039756,472.477138015419,405.2493361535188,42.842424726494016,825.635473131545,10,48.79
630,Pharmaceutical,193.37255232284866,455.0374323574163,31.356783801778864,2026.4209345206746,597.717740453583,209.83183690228407,35.739595568928024,1684.4869351985376,5,44.03
631,Food,10.938596377537827,102.26253209023653,28.606372184919366,1260.927570093945,984.1737299935153,763.2955884268301,17.043398405581307,761.0180508365074,9,26.03
632,Electronics,190.8442392304154,480.1634730298936,31.606088357612048,575.1317877305812,279.52121261397485,636.7942284724412,31.674226700199206,4932.1205139725,1,44.94
633,Pharmaceutical,131.43278818494508,191.28502281980877,43.357229096549844,977.2550234637606,697.2180050058121,287.80104029944084,56.46140524857569,1681.4367129149632,12,46.61
634,Automotive,174.9044759588042,449.78165253890654,29.759888821386447,4007.8188219527806,730.1854588646379,513.563173462541,56.60490810282097,825.5549441711752,5,52.84
635,Electronics,96.40057257043323,321.3242944157577,29.46656861452079,3419.9744454005017,626.9581959534127,605.0144099767003,30.035701506799604,1155.595101574197,2,42.11
636,Electronics,107.96324543005754,422.01831188366936,49.54327869622252,2779.951492328837,134.14942265481187,758.8952502347586,42.20718385903816,3020.975496039087,9,51.22
637,Electronics,102.88085024881484,492.8059234447089,38.07977818635983,2427.9403770471636,693.0286620361976,717.1447444227874,23.541305960835622,507.40891455098483,6,34.73
638,Food,136.70420893375984,179.78244701843556,22.672396467105628,4619.92798991501,110.8899754843667,460.63455829674956,24.726045707088502,4339.683824677553,2,51.29
639,Pharmaceutical,36.53373840369945,482.51096843341685,35.66245300161346,456.40124411547515,616.3355170724021,642.2568338551123,11.613296188462519,4815.198460338307,14,23.42
640,Food,15.694982075808811,225.26685270608917,20.072293112897636,1474.9439848657883,752.6021183606555,493.5013276793095,72.77225849354213,1384.3876192034281,3,63.01
641,Pharmaceutical,68.50668890232627,223.48035713161505,12.21489766169145,1814.695482496499,250.4213960889529,486.89272303187806,24.749466555243437,2360.457289236125,14,55.26
642,Food,143.88934491996287,203.17419691452756,30.245741967500212,3933.8864798426603,849.5409071656353,180.31937083673432,25.927371385552433,306.24536494158593,8,34.77
643,Food,48.35215590336019,293.6334233064133,46.480922807583624,4963.32163879366,78.83611525635405,188.29636061130645,29.572100285159227,3275.409078690663,1,47.28
644,Automotive,137.95216233173429,119.36526943031919,46.52783648075767,1279.28552231005,851.6222204753908,470.6735305157202,18.91856501868003,2186.8450786524263,12,20.93
645,Food,194.2832887603814,299.170168411105,17.753358627169025,4384.105937271695,487.3125981106268,288.20308148530466,54.7484018226954,1496.2806372874675,3,62.66
646,Apparel,27.841135999989493,293.7671655845018,26.856195844863056,4170.051526115778,256.70854293506227,114.72583172232804,15.26000672243106,1192.8181309597207,13,46.8
647,Automotive,137.79440246277397,392.8558156721915,11.3701590299232,1200.8212484446565,177.0892377442696,605.9874427301486,19.39416984284452,3339.31077276205,10,53.16
648,Food,94.31254166786852,425.1424828719135,49.78592436544529,2056.729642976191,955.641809203254,122.74061768311547,55.132970861306504,2197.8417489551093,1,34.59
649,Electronics,174.94702833172602,248.1986076405908,49.07477748552885,2107.397059533344,119.03230820209887,516.6937887728382,33.77624343370099,1062.3645873435776,11,51.56
650,Apparel,43.65845999500332,186.0499622081722,32.82593755566492,4893.281275780136,239.13874893912939,477.4356558891201,59.55634786908323,3507.723591136755,11,62.46
651,Apparel,141.59893092297125,166.7007037926925,40.416288924196195,986.3703167566018,380.43123006139365,778.1702834044631,49.01973212690994,2912.3469585761295,8,51.11
652,Apparel,169.24190503314094,137.58072651719237,36.0399079029013,4015.874058413432,639.2231065130644,438.94919754334916,27.921482114305913,4321.625863661581,1,31.72
653,Automotive,189.4767017000644,75.9414119895612,30.06475273293394,1737.5442994482387,567.5610310122935,144.52100546445814,55.557956534252966,763.884314607166,13,57.2
654,Food,139.8171253750327,204.101590475621,3.614051852455987,3681.264694303186,169.3613177916983,486.1815774645232,18.139157620501646,3971.1996893333894,5,54.6
655,Food,104.4632051616012,171.61146145885246,23.283452785080392,2158.053921048748,325.2415845513039,688.767319431271,47.54872681560213,3432.880576722843,4,57.84
656,Electronics,127.39097563823063,484.8878236398833,34.064528806203114,2933.962839271046,276.81418253172285,797.794498997008,40.60036735315242,752.0524967748695,7,56.87
657,Electronics,175.09194705095646,300.9689718125197,34.19904908030055,4179.797689298042,252.8657117658243,401.2402215823507,28.751150797220856,3535.1395033842596,14,46.04
658,Apparel,118.41585186137765,206.2746675637284,19.283008302696796,4040.411268421032,440.5871196559877,324.20911974771974,52.28034984176501,2319.426986623186,5,60.57
659,Electronics,15.773541342399003,311.2104204471632,47.1429073462435,4345.473599344531,718.8298799620741,734.6573078663993,70.99335146381978,4735.926970668047,8,45.6
660,Automotive,186.88025214632577,112.63851560556299,9.20049457960227,392.1248941888292,256.5802856063741,233.86949035328496,79.92332898341537,879.7344829659166,12,86.82
661,Food,141.01008269599663,249.8196871409913,25.51761286456247,3491.0477098947495,398.34493571783236,530.8002405230486,52.54339381203972,3285.600275915542,14,57.54
662,Apparel,138.53754329767685,331.8054446394787,34.853314850990316,785.9381459366381,421.37155549910415,384.0000969266634,38.329411203041914,2033.5042182221405,11,48.52
663,Electronics,50.97827895556626,270.0040243066031,35.15965448869865,2137.510983290214,977.6337029636396,128.7576554688887,25.76449701513411,4792.710418836214,1,19.9
664,Automotive,135.18823934420487,230.8004602944459,32.783308881671964,2788.0832337679735,956.9330390351154,343.1019320139884,27.996726257657823,1783.879497393327,5,28.61
665,Automotive,84.83423707429012,497.2317750048642,14.489122459141148,2073.4234752594707,810.1307036144722,285.6599657518722,43.561848470483596,4818.492365560641,4,42.04
666,Electronics,133.73426563788348,446.14164296701716,8.654121865644477,2646.097211434737,279.57597477822594,580.2638077604408,35.70943908964965,4527.132085283595,3,56.95
667,Food,30.252675758518237,330.53268117174804,32.161076014508836,4982.978913113234,114.6354483870862,764.1533483843427,73.9670165837461,1497.8395294911504,5,77.68
668,Electronics,134.99060787457685,306.2198125320272,30.36580369083245,762.5648371929882,351.0589308345935,287.6330311650464,35.78068273589967,4057.0005287668528,10,47.1
669,Apparel,199.88860789642663,329.29721592106284,9.788444504172809,3409.7346221484854,303.4548219621393,668.0261574061773,36.14112138018048,4978.900168656829,3,55.09
670,Electronics,19.160287383505647,140.59044852009498,35.55181813295761,2040.4047352895145,530.6295101390742,138.75187185688668,36.847415870378384,1412.7824104221552,8,45.46
671,Automotive,195.66309500205028,227.81198446894336,23.303427594949163,751.748014645911,788.8415145644034,476.6847070278692,68.56341472573607,2296.5304127519344,13,56.7
672,Electronics,87.31251253734541,67.7567898009047,33.720268988554494,877.8101405341167,865.4067919349151,149.3850445969262,55.55518245928313,2696.8675355204464,3,42.93
673,Food,175.44315556407923,263.995716869072,42.03098690873738,4751.4382206035225,852.6208811399831,753.8230937914475,52.99181952232249,1615.6694518585487,1,40.87
674,Pharmaceutical,158.65324197107196,294.36106278094843,9.316693000269234,4410.047333887634,391.6917831619144,636.4458963901732,33.390011566870356,273.2712303009429,9,60.67
675,Electronics,117.73308958746688,152.48738124644433,1.9380985318449973,4544.505606033607,702.8726262876488,560.5649378432147,67.25329237827076,1256.620372148128,9,69.25
676,Food,150.30534975775203,483.8129812244812,39.17602673339355,4958.510601554194,347.19248764800903,676.727467137265,12.68547029489908,1553.2970448404405,6,37.15
677,Food,176.9179566472561,459.2545749217589,30.875173832478183,1120.745411041738,107.86026607342357,553.2638568991142,70.95580206366792,2329.2785663272984,10,75.23
678,Automotive,86.78666111369627,374.96445595515763,35.28233891148396,1841.6527530839026,716.4870023227952,778.2610780220039,45.892492985575075,1021.291896384329,1,45.3
679,Food,72.13630069701534,290.02398294441315,42.06959377444348,3379.1732466318467,59.33617494129845,599.7705635053401,37.877516440438896,4391.620912120028,8,51.55
680,Food,136.8427432570811,441.4861218414582,40.337735806400524,2470.6324453171715,438.7234580855641,747.2610267075728,44.801709650237996,3583.573437110413,2,45.94
681,Food,163.49072896883914,108.79355472055832,48.08508719951241,2150.108713553834,362.91030583697193,461.99232440744663,56.71908713736818,608.9622922863775,9,57.02
682,Food,154.834175607557,405.72940742369826,27.260818863753794,1853.2751217444059,708.7086615929098,181.94508908730387,10.893579856252815,3320.4437654716708,14,26.64
683,Apparel,161.58459328314055,106.16936628508174,24.936286000335365,3009.5250965229156,777.93319912236,469.72440499611196,71.00862995207734,3337.551086746978,8,55.52
684,Apparel,92.76082981445727,407.39479814723245,20.692472794645774,2920.407800336402,338.88990417271964,188.81097964416531,41.2717667717975,4789.861633489413,3,52.61
685,Automotive,165.3885010732541,174.0954057131106,8.530861099366023,891.1433869147764,821.0456637226108,514.7454354234835,34.007656379005475,214.500182509574,13,48.53
686,Electronics,32.839720520415604,444.690761458185,29.057754411219097,2411.5252038403514,329.2209224796871,437.74514236936403,19.677189594383997,1390.0757590678745,5,45.56
687,Food,113.45292861256141,474.81894222142904,14.57361369197296,2812.0117034282644,474.0100419872332,535.8027784829471,40.76257620509095,4653.399101001514,9,51.02
688,Electronics,11.094145494643099,116.95818623230204,46.144068098435795,2894.4059997838135,740.6676006634273,107.03288673838212,44.74259398990652,4674.242793911759,13,32.35
689,Electronics,71.67130768105136,258.2040222794271,29.57634940957778,1129.5252452705238,708.2742177635491,236.38834415875488,38.255268614543446,3658.8148129790593,1,38.73
690,Automotive,79.6276916255656,491.4443201732083,30.049168844897398,3737.129822036205,988.00004869659,443.9313023384916,57.50620656788279,3875.663941028192,9,39.34
691,Food,85.27281140575852,267.533346187916,18.39130838297349,223.4755646232412,263.90297300513527,765.3524931123944,39.46275701314582,639.1181980623062,4,63.18
692,Food,142.1387692710738,438.59638513154533,3.5474782469076667,1838.676092161497,679.2020178626033,368.52632824861087,77.29923044926014,2666.6040069355213,4,71.52
693,Pharmaceutical,83.82603924136569,314.92918495909396,2.5554445032764423,3923.0419778246046,629.1978128619885,397.06041823754424,51.94942624765143,1311.5983581871972,4,63.45
694,Electronics,95.25178829828083,218.89845856382084,21.743422063506678,2863.0753131714714,919.3435317655284,600.2872623046355,66.52345549563363,1069.8466093453628,10,54.84
695,Electronics,55.13338486612222,178.6025999866416,5.1437035267646545,1379.695919303215,198.5440345626313,522.6549301002826,17.65491321766352,4089.4558357919964,12,52.63
696,Apparel,80.91784040957461,141.4503909887393,30.735500821466818,3505.2702847809337,764.2082554075863,309.24830506883325,37.810390506213395,848.1830560666276,9,41.99
697,Pharmaceutical,53.18122917999878,392.8091861199637,44.16767727634321,2880.2156263647594,589.8551854553299,387.57147689719943,33.57933910130069,2449.527857582649,14,36.53
698,Apparel,23.907225516004292,223.94322807036255,44.26282600941739,4001.593686336297,310.9325762985101,252.38985920006272,49.86376716956143,4705.175550012958,6,48.49
699,Apparel,124.6552327424618,280.07395799033804,33.29322509647939,3701.6234123301347,500.7131684398154,776.215021391146,70.2779464042998,1091.9938667136444,11,64.62
700,Apparel,136.96043172545308,271.54646600053184,11.35035974217362,3089.52881797755,367.0877672163079,191.4440670901518,15.483675243340468,4894.368433943526,8,42.4
701,Automotive,127.70316574182675,309.77556315490904,43.28684473658473,2492.0706090229887,600.3477326490379,360.2857491964936,15.080235863129754,4972.582331653083,12,22.27
702,Automotive,98.06386832210875,439.5097155310485,44.4185783303472,752.5924157708647,894.5505802739326,118.08728055400783,69.52223957103192,2866.962342475534,14,44.42
703,Apparel,82.15929823405367,491.33270461254324,10.636025662694976,1380.5317876383804,590.8397351915919,255.24564435348248,24.899506022685017,1016.685152850358,4,48.44
704,Pharmaceutical,174.0333934186468,233.41289385821761,37.133878202763185,2153.587417293718,650.1362974102549,646.3297968661085,56.81272781148696,1717.303462116299,3,50.61
705,Electronics,108.62553917588143,422.3835149478364,15.039457897429024,3036.5665063313045,542.810454758974,240.82266260221562,48.00146926525636,2237.5655968473684,14,57.23
706,Pharmaceutical,101.04455674964889,394.0375075946229,40.32937530529355,2617.1684905549937,98.60723112320211,156.04438177027592,68.30255164210607,1684.75627691947,1,71.69
707,Food,14.871992503222781,308.088028155008,49.864657095276534,1512.1041772016945,271.21562903228954,432.1172258911663,18.756223688548246,1547.0507834072757,10,38.2
